Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
244922,A17066,163,2011-10-09 08:00:00,2011-10-08 22:00:00,2011-10-09 16:00:00,2011-10-10 15:40:00,-10,24,25,10 October,Kenny Hiscock,Arcelor Mittal
244923,194665,179,2011-10-10 10:00:00,2011-10-10 10:13:00,2011-10-10 14:00:00,2011-10-10 15:00:00,0,1,1,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244549,206242,190,2011-10-10 10:00:00,2011-10-10 09:39:00,2011-10-11 11:00:00,2011-10-11 06:25:00,0,-3,89,10 October,Jacques Maartens,Tastic Rice
244899,196173,240,2011-10-10 12:00:00,2011-10-10 10:15:00,2011-10-12 10:00:00,2011-10-11 14:31:00,0,-19,2,10 October,Shaun du Preez,Floorworx Africa(PTY) LTD
244650,194291,235,2011-10-10 10:00:00,2011-10-10 10:20:00,2011-10-12 08:00:00,2011-10-11 12:00:00,0,-20,72,10 October,Shaun du Preez,Monteagle Africa Limited
244895,198479,111,2011-10-10 13:00:00,2011-10-11 11:21:00,2011-10-11 08:00:00,2011-10-11 23:20:00,22,15,3,10 October,Devon Bezuidenhout,Nampak Liquid
244878,205622,219,2011-10-10 12:00:00,2011-10-10 13:30:00,2011-10-12 08:00:00,2011-10-12 10:00:00,2,2,4,10 October,Shaun du Preez,Premier Trunking - Isando
244609,197394,17,2011-10-10 11:00:00,2011-10-10 12:22:00,2011-10-12 08:00:00,2011-10-12 07:20:00,1,1,74,10 October,Devon Bezuidenhout,Kempston Logistics East London
244909,197332,98,2011-10-10 10:00:00,2011-10-10 10:20:00,2011-10-11 13:00:00,2011-10-11 14:50:00,0,2,1,10 October,Devon Bezuidenhout,BZM Vervoer (EDMS) Bpk
244757,205613,228,2011-10-10 10:00:00,2011-10-10 10:05:00,2011-10-12 08:00:00,2011-10-11 10:30:00,0,-20,66,10 October,Devon Bezuidenhout,Kempston Logistics East London
244927,A17058,166,2011-10-08 10:00:00,2011-10-08 07:50:00,2011-10-09 10:00:00,2011-10-08 21:30:00,-2,-11,47,10 October,Kenny Hiscock,Arcelor Mittal
244928,A17059,166,2011-10-09 16:00:00,2011-10-09 10:30:00,2011-10-10 08:00:00,2011-10-09 19:20:00,-4,-11,17,10 October,Kenny Hiscock,Arcelor Mittal
244929,A17047,153,2011-10-10 16:00:00,2011-10-10 14:30:00,2011-10-11 08:00:00,2011-10-11 06:45:00,0,-1,5,10 October,Kenny Hiscock,Arcelor Mittal
244868,206166,265,2011-10-10 11:00:00,2011-10-10 12:45:00,2011-10-11 09:00:00,2011-10-11 07:50:00,2,-1,2,10 October,Shaun du Preez,Sugar on Tap
244608,205687,88,2011-10-10 11:00:00,2011-10-10 11:10:00,2011-10-11 11:00:00,2011-10-11 10:52:00,0,0,74,10 October,Mario Dorlly,Kempston Logistics East London
244924,198378,23,2011-10-10 10:00:00,2011-10-10 12:14:00,2011-10-11 10:00:00,2011-10-11 08:13:00,2,0,1,10 October,Mario Dorlly,Quality Sugars(PTY)Ltd
244926,209346,169,2011-10-10 10:00:00,2011-10-10 10:00:00,2011-10-11 10:00:00,2011-10-11 08:22:00,0,0,1,10 October,Mario Dorlly,Quality Sugars(PTY)Ltd
244930,A17071,152,2011-10-10 16:00:00,2011-10-10 15:50:00,2011-10-11 08:00:00,2011-10-11 07:45:00,0,0,6,10 October,Kenny Hiscock,Arcelor Mittal
244893,180299,77,2011-10-10 10:00:00,2011-10-10 10:00:00,2011-10-17 08:00:00,2011-10-11 08:56:00,0,-143,0,10 October,Shaun du Preez,Impson Logistics
244925,197859,225,2011-10-10 12:00:00,2011-10-10 11:10:00,2011-10-11 10:00:00,2011-10-11 06:30:00,1,-2,1,10 October,Mario Dorlly,Quality Sugars(PTY)Ltd
244547,194511,195,2011-10-10 12:00:00,2011-10-10 12:00:00,2011-10-11 11:00:00,2011-10-11 08:15:00,0,-1,91,10 October,Jacques Maartens,Tastic Rice
244931,A17068,163,2011-10-10 19:00:00,2011-10-11 08:40:00,2011-10-11 11:00:00,2011-10-11 16:45:00,14,6,9,10 October,Kenny Hiscock,Arcelor Mittal
243597,192865,117,2011-10-10 15:00:00,2011-10-10 14:04:00,2011-10-19 13:00:00,2011-10-19 15:25:00,1,2,243,10 October,Zac Bolton,Duferco Steel Processing (PTY) Ltd
244722,205593,114,2011-10-10 13:00:00,2011-10-10 11:17:00,2011-10-11 10:00:00,2011-10-11 10:56:00,0,1,69,10 October,Devon Bezuidenhout,Epol Feeds - Pretoria West
244869,205653,89,2011-10-10 14:00:00,2011-10-10 12:26:00,2011-10-11 10:00:00,2011-10-10 23:34:00,0,-10,6,10 October,Mario Dorlly,Pannar Seeds
244870,209417,213,2011-10-10 14:00:00,2011-10-10 14:25:00,2011-10-11 10:00:00,2011-10-10 19:52:00,0,-14,6,10 October,Mario Dorlly,Pannar Seeds
243611,194931,121,2011-10-10 10:00:00,2011-10-10 10:55:00,2011-10-17 07:00:00,2011-10-18 12:00:00,1,29,238,10 October,Jaap Saayman,MB Barter & Trading (PTY)
244879,205600,99,2011-10-10 12:00:00,2011-10-10 10:14:00,2011-10-12 08:00:00,2011-10-11 13:30:00,0,-17,4,10 October,Devon Bezuidenhout,Premier Trunking - Isando
244498,194410,246,2011-10-10 12:00:00,2011-10-10 10:29:00,2011-10-19 09:00:00,2011-10-18 17:00:00,0,-16,93,10 October,Jaap Saayman,Ceres Fruit Juices (PTY) Ltd
244482,205725,170,2011-10-10 14:00:00,2011-10-10 11:55:00,2011-10-11 07:00:00,2011-10-10 17:35:00,-2,-13,97,10 October,Mario Dorlly,Pannar Seeds
244910,209326,230,2011-10-10 12:00:00,2011-10-10 11:30:00,2011-10-11 14:00:00,2011-10-11 15:00:00,1,1,3,10 October,Shaun du Preez,BZM Vervoer (EDMS) Bpk
244546,206151,196,2011-10-10 11:00:00,2011-10-10 10:30:00,2011-10-11 11:00:00,2011-10-11 06:00:00,1,-5,90,10 October,Jacques Maartens,Tastic Rice
244934,198435,188,2011-10-10 13:00:00,2011-10-10 11:47:00,2011-10-10 18:00:00,2011-10-10 16:30:00,-1,0,1,10 October,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
244935,196040,261,2011-10-10 13:00:00,2011-10-10 13:05:00,2011-10-10 18:00:00,2011-10-10 20:20:00,0,2,1,10 October,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
244937,A17061,165,2011-10-07 18:00:00,2011-10-07 15:00:00,2011-10-08 10:00:00,2011-10-08 09:20:00,-3,1,64,10 October,Kenny Hiscock,EnviroServ Waste MGT PTY
244905,193698,248,2011-10-10 15:00:00,2011-10-10 13:30:00,2011-10-17 11:00:00,2011-10-16 18:50:00,0,-16,6,10 October,Zac Bolton,SABMILLER AFRICA & ASIA
244932,198264,217,2011-10-10 13:00:00,2011-10-10 14:30:00,2011-10-11 10:00:00,2011-10-11 10:55:00,2,1,3,10 October,Devon Bezuidenhout,F H Stegen (Pty) Ltd
244939,A17062,165,2011-10-08 18:00:00,2011-10-08 17:30:00,2011-10-09 10:00:00,2011-10-09 09:00:00,1,-1,40,10 October,Kenny Hiscock,EnviroServ Waste MGT PTY
244947,199588,184,2011-10-10 10:00:00,2011-10-10 10:18:00,2011-10-10 12:00:00,2011-10-10 12:00:00,0,0,0,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244877,176969,124,2011-10-10 12:00:00,2011-10-10 11:35:00,2011-10-12 08:00:00,2011-10-11 10:54:00,0,-21,4,10 October,Devon Bezuidenhout,Premier Trunking - Isando
244948,A17063,165,2011-10-09 18:00:00,2011-10-09 11:10:00,2011-10-10 10:00:00,2011-10-09 18:20:00,-5,-14,16,10 October,Kenny Hiscock,EnviroServ Waste MGT PTY
244933,194469,192,2011-10-10 14:00:00,2011-10-10 12:51:00,2011-10-11 11:00:00,2011-10-11 09:36:00,-1,-1,4,10 October,Jacques Maartens,F H Stegen (Pty) Ltd
244949,199746,178,2011-10-10 11:00:00,2011-10-10 11:44:00,2011-10-10 15:00:00,2011-10-10 15:00:00,1,0,1,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244949,199746,178,2011-10-10 11:00:00,2011-10-10 18:00:00,2011-10-10 15:00:00,2011-10-10 19:09:00,7,4,1,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244946,194325,149,2011-10-10 12:00:00,2011-10-10 13:55:00,2011-10-11 10:00:00,2011-10-11 12:14:00,2,2,0,10 October,Devon Bezuidenhout,Pride Milling - Nigel
244950,199749,180,2011-10-10 11:00:00,2011-10-10 12:49:00,2011-10-10 15:00:00,2011-10-10 15:00:00,2,0,1,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244950,199749,180,2011-10-10 11:00:00,2011-10-10 18:00:00,2011-10-10 15:00:00,2011-10-10 18:31:00,7,4,1,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244945,206027,193,2011-10-10 12:00:00,2011-10-10 12:10:00,2011-10-11 13:00:00,2011-10-11 06:00:00,0,-7,0,10 October,Jacques Maartens,Pride Milling - Nigel
244634,196625,69,2011-10-10 17:00:00,2011-10-10 16:30:00,2011-10-11 21:00:00,2011-10-11 18:45:00,1,-2,79,10 October,Shaun du Preez,Omnia Fertiliser
244940,194405,115,2011-10-10 12:00:00,2011-10-10 12:59:00,2011-10-11 10:00:00,2011-10-11 06:34:00,1,-3,0,10 October,Shaun du Preez,Pride Milling - Nigel
244941,197628,19,2011-10-10 13:00:00,2011-10-10 12:07:00,2011-10-11 12:00:00,2011-10-11 16:51:00,1,5,1,10 October,Mario Dorlly,Pride Milling - Nigel
244953,209452,242,2011-10-10 14:00:00,2011-10-10 13:47:00,2011-10-11 08:00:00,2011-10-11 06:40:00,0,-1,3,10 October,Shaun du Preez,Premier Trunking - Isando
244944,181404,191,2011-10-10 12:00:00,2011-10-10 12:50:00,2011-10-11 11:00:00,2011-10-11 05:20:00,1,-4,0,10 October,Jacques Maartens,Pride Milling - Nigel
244943,196230,112,2011-10-10 13:00:00,2011-10-10 13:15:00,2011-10-11 11:00:00,2011-10-11 11:30:00,0,1,1,10 October,Mario Dorlly,Pride Milling - Nigel
244942,193949,100,2011-10-10 12:00:00,2011-10-10 11:42:00,2011-10-11 10:00:00,2011-10-11 07:15:00,0,-1,0,10 October,Shaun du Preez,Pride Milling - Nigel
244956,F11854,E48,2011-10-12 08:00:00,2011-10-13 10:00:00,2011-10-13 12:00:00,2011-10-15 06:45:00,26,43,45,10 October,Cameron Singh,Total SA
244957,196133,189,2011-10-10 14:00:00,2011-10-10 11:18:00,2011-10-11 08:00:00,2011-10-11 08:20:00,-1,0,3,10 October,Kershan Balakistan,Barloworld Logistics  (Illovo)
244958,209315,197,2011-10-10 13:00:00,2011-10-10 12:43:00,2011-10-10 17:00:00,2011-10-10 16:49:00,0,0,2,10 October,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
244959,209316,197,2011-10-10 20:00:00,2011-10-10 20:30:00,2011-10-11 08:00:00,2011-10-11 06:32:00,1,-1,9,10 October,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
244633,205510,241,2011-10-10 15:00:00,2011-10-10 13:30:00,2011-10-11 13:00:00,2011-10-11 15:00:00,0,2,77,10 October,Mario Dorlly,Omnia Fertiliser
244960,199586,182,2011-10-10 11:00:00,2011-10-10 12:24:00,2011-10-10 15:00:00,2011-10-10 16:30:00,1,2,0,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244960,199586,182,2011-10-10 11:00:00,2011-10-10 17:30:00,2011-10-10 15:00:00,2011-10-10 19:21:00,7,4,0,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244961,199741,122,2011-10-10 12:00:00,2011-10-10 12:00:00,2011-10-11 10:00:00,2011-10-11 07:04:00,0,-1,1,10 October,Jacques Maartens,Barloworld Logistics  (Illovo)
244963,181412,184,2011-10-10 13:00:00,2011-10-10 13:01:00,2011-10-10 16:00:00,2011-10-10 16:00:00,0,0,0,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244963,181412,184,2011-10-10 13:00:00,2011-10-10 18:00:00,2011-10-10 16:00:00,2011-10-10 20:00:00,5,4,0,10 October,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
244964,A17087,160,2011-10-10 14:00:00,2011-10-10 17:10:00,2011-10-11 14:00:00,2011-10-11 19:00:00,3,5,2,10 October,Kenny Hiscock,Arcelor Mittal
244708,194481,231,2011-10-10 12:00:00,2011-10-10 12:30:00,2011-10-11 10:00:00,2011-10-11 10:36:00,1,1,69,10 October,Devon Bezuidenhout,Hulamin Ext (Midrand)
244131,205728,DM5,2011-10-10 16:00:00,2011-10-11 11:35:00,2011-10-11 13:00:00,2011-10-12 16:00:00,20,27,144,10 October,Devon Bezuidenhout,Logisticor (PTY) Ltd
244513,200010,264,2011-10-10 14:00:00,2011-10-10 14:50:00,2011-10-12 08:00:00,2011-10-11 13:35:00,1,-18,95,10 October,Devon Bezuidenhout,Sasko
244512,200020,109,2011-10-10 15:00:00,2011-10-10 18:30:00,2011-10-11 15:00:00,2011-10-12 09:30:00,4,19,96,10 October,Mario Dorlly,Sasko
244962,198271,87,2011-10-10 16:00:00,2011-10-11 08:40:00,2011-10-12 08:00:00,2011-10-13 11:38:00,17,28,3,10 October,Mario Dorlly,Transport 2000
244526,207752,171,2011-10-10 16:00:00,2011-10-10 23:00:00,2011-10-12 08:00:00,2011-10-12 13:50:00,7,6,94,10 October,Mario Dorlly,AE Consultants
244973,194251,DM9,2011-10-10 14:00:00,2011-10-10 18:55:00,2011-10-12 08:00:00,2011-10-13 19:55:00,5,36,1,10 October,Sandile Khumalo,Kempston Logistics (Nelspruit)
244972,196214,65,2011-10-10 15:00:00,2011-10-10 14:49:00,2011-10-11 13:00:00,2011-10-11 10:50:00,0,-2,0,10 October,Mario Dorlly,Kempston Logistics East London
244900,196193,218,2011-10-10 19:00:00,2011-10-10 17:45:00,2011-10-12 15:00:00,2011-10-12 13:11:00,-1,0,9,10 October,Shaun du Preez,Floorworx Africa(PTY) LTD
244968,194880,233,2011-10-11 08:00:00,2011-10-11 06:13:00,2011-10-12 08:00:00,2011-10-12 10:20:00,0,2,19,10 October,Mario Dorlly,Monteagle Africa Limited
244632,196241,29,2011-10-10 16:00:00,2011-10-10 16:00:00,2011-10-11 20:00:00,2011-10-12 06:45:00,0,11,78,10 October,Shaun du Preez,Omnia Fertiliser
244985,198404,67,2011-10-10 13:00:00,2011-10-10 13:00:00,2011-10-11 10:00:00,2011-10-11 06:30:00,0,-2,1,10 October,Sandile Khumalo,Quality Sugars(PTY)Ltd
244873,206220,263,2011-10-10 15:00:00,2011-10-10 15:39:00,2011-10-11 07:00:00,2011-10-11 07:12:00,1,0,7,10 October,Devon Bezuidenhout,Pannar Local Kaalfontein
244955,193576,DM1,2011-10-11 07:00:00,2011-10-11 05:00:00,2011-10-12 14:00:00,2011-10-12 10:30:00,-2,-2,20,10 October,Shaun du Preez,Paramount Mills
244965,205561,223,2011-10-10 15:00:00,2011-10-10 16:50:00,2011-10-11 08:00:00,2011-10-11 14:00:00,2,6,3,10 October,Devon Bezuidenhout,Neat Stone
244564,196178,30,2011-10-10 15:00:00,2011-10-11 06:53:00,2011-10-11 09:00:00,2011-10-11 17:00:00,16,8,92,10 October,Sandile Khumalo,E & C Charcoal (PTY)LTD
244726,198341,214,2011-10-11 08:00:00,2011-10-11 06:00:00,2011-10-11 14:00:00,2011-10-12 06:12:00,-2,16,88,10 October,Shaun du Preez,Pannar Seeds
244509,194602,222,2011-10-10 15:00:00,2011-10-10 15:10:00,2011-10-12 08:00:00,2011-10-11 13:50:00,0,-18,96,10 October,Devon Bezuidenhout,Sasko
244952,172910,239,2011-10-10 17:00:00,2011-10-10 20:00:00,2011-10-11 12:00:00,2011-10-12 08:20:00,3,20,5,10 October,Devon Bezuidenhout,South Bakels
244994,F11380,E52,2011-10-10 20:00:00,2011-10-10 18:30:00,2011-10-11 15:00:00,2011-10-12 08:47:00,0,18,5,10 October,Cameron Singh,Engen
244694,197362,26,2011-10-10 18:00:00,2011-10-10 17:31:00,2011-10-12 08:00:00,2011-10-12 10:00:00,0,2,77,10 October,Mario Dorlly,Continental Tyres
244989,187982,14,2011-10-10 16:00:00,2011-10-10 15:20:00,2011-10-12 10:00:00,2011-10-12 06:15:00,1,-2,1,10 October,Shaun du Preez,Kempston Logistics East London
245001,196153.,216,2011-10-10 13:00:00,2011-10-10 13:00:00,2011-10-11 08:00:00,2011-10-11 07:50:00,0,0,2,10 October,Mario Dorlly,Premier Trunking - Isando
245002,200061,261,2011-10-10 22:00:00,2011-10-10 22:05:00,2011-10-11 08:00:00,2011-10-11 06:30:00,0,0,5,10 October,Jacques Maartens,Premier Trunking - Isando
245008,A17079,166,2011-10-10 14:00:00,2011-10-10 16:00:00,2011-10-11 06:00:00,2011-10-11 06:50:00,2,1,1,10 October,Kenny Hiscock,Arcelor Mittal
244826,196116,173,2011-10-10 17:00:00,2011-10-10 17:50:00,2011-10-12 10:00:00,2011-10-12 06:33:00,1,-3,29,10 October,Shaun du Preez,Sasko
245009,F11540,E05,2011-10-10 18:00:00,2011-10-11 10:00:00,2011-10-11 12:00:00,2011-10-12 13:00:00,16,25,1,10 October,Cameron Singh,Engen
245010,A17067,163,2011-10-10 18:00:00,2011-10-10 17:10:00,2011-10-11 10:00:00,2011-10-10 22:20:00,1,-10,1,10 October,Kenny Hiscock,Arcelor Mittal
245011,A17091,155,2011-10-10 18:00:00,2011-10-10 18:00:00,2011-10-11 10:00:00,2011-10-11 07:45:00,0,-2,1,10 October,Kenny Hiscock,Arcelor Mittal
245015,191656,260,2011-10-10 18:00:00,2011-10-10 17:06:00,2011-10-17 11:00:00,2011-10-16 20:40:00,1,-14,0,10 October,Zac Bolton,Tradewind Logistics
245016,B20264,D07,2011-10-10 09:00:00,2011-10-10 11:05:00,2011-10-10 17:00:00,2011-10-10 14:50:00,2,-2,7,10 October,Andre Honsh-Raj,Buckman New
245017,195281,254,2011-10-10 18:00:00,2011-10-10 19:40:00,2011-10-17 12:00:00,2011-10-16 20:25:00,2,-14,0,10 October,Zac Bolton,Tradewind Logistics
245019,209395,266,2011-10-10 15:00:00,2011-10-10 14:06:00,2011-10-11 07:00:00,2011-10-11 06:10:00,1,1,1,10 October,Jacques Maartens,Pannar Seeds
245020,209298,107,2011-10-10 16:00:00,2011-10-10 19:50:00,2011-10-17 14:00:00,2011-10-16 21:30:00,4,-15,0,10 October,Zac Bolton,Tradewind Logistics
244693,197389,220,2011-10-10 18:00:00,2011-10-10 18:10:00,2011-10-11 13:00:00,2011-10-12 06:10:00,0,17,77,10 October,Devon Bezuidenhout,Promac Paints
245022,A16924,157,2011-10-08 08:00:00,2011-10-08 05:00:00,2011-10-08 16:00:00,2011-10-08 15:55:00,-3,0,56,10 October,Kenny Hiscock,Tosas (Pty) Ltd
245023,B17107,4,2011-10-10 16:00:00,2011-10-10 15:30:00,2011-10-11 08:00:00,2011-10-11 12:00:00,1,4,0,10 October,Mthunzi Mnguni,Buckman New Gauteng FandV
245024,199605,181,2011-10-10 18:30:00,2011-10-10 18:13:00,2011-10-10 20:00:00,2011-10-10 21:45:00,0,2,0,10 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
245025,199607,183,2011-10-10 18:00:00,2011-10-10 18:55:00,2011-10-10 20:00:00,2011-10-11 00:00:00,1,4,1,10 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
245026,199609,185,2011-10-10 18:30:00,2011-10-10 18:18:00,2011-10-10 20:00:00,2011-10-10 21:18:00,0,1,0,10 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
245027,199589,179,2011-10-10 19:00:00,2011-10-10 19:23:00,2011-10-10 21:00:00,2011-10-10 22:40:00,0,2,0,10 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
245029,205721,170,2011-10-10 19:00:00,2011-10-10 19:04:00,2011-10-10 09:00:00,2011-10-11 07:04:00,0,22,0,10 October,Senzo Manana,Pannar Seeds
245031,199634,178,2011-10-10 21:30:00,2011-10-10 21:20:00,2011-10-11 02:00:00,2011-10-11 01:37:00,0,0,1,10 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
245032,199635,180,2011-10-10 21:00:00,2011-10-10 21:54:00,2011-10-11 01:00:00,2011-10-11 01:59:00,1,1,1,10 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
245033,199636,182,2011-10-10 21:00:00,2011-10-10 21:00:00,2011-10-11 01:00:00,2011-10-11 01:00:00,0,0,0,10 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
245034,199637,184,2011-10-10 21:00:00,2011-10-10 21:00:00,2011-10-11 01:00:00,2011-10-11 01:15:00,0,0,0,10 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
245036,199638,188,2011-10-10 21:00:00,2011-10-10 20:43:00,2011-10-11 01:00:00,2011-10-10 23:49:00,0,-1,0,10 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
245037,199590,179,2011-10-11 02:00:00,2011-10-11 02:00:00,2011-10-11 07:00:00,2011-10-11 04:03:00,0,-1,2,10 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245037,199590,179,2011-10-11 02:00:00,2011-10-11 04:36:00,2011-10-11 07:00:00,2011-10-11 07:54:00,3,1,2,10 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245038,199606,181,2011-10-11 01:00:00,2011-10-11 01:00:00,2011-10-11 07:00:00,2011-10-11 04:00:00,0,-3,1,10 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245038,199606,181,2011-10-11 01:00:00,2011-10-11 04:30:00,2011-10-11 07:00:00,2011-10-11 06:36:00,4,0,1,10 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245039,199608,183,2011-10-11 01:00:00,2011-10-11 03:00:00,2011-10-11 07:00:00,2011-10-11 06:14:00,2,1,1,10 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245039,199608,183,2011-10-11 01:00:00,2011-10-11 06:42:00,2011-10-11 07:00:00,2011-10-11 08:30:00,6,2,1,10 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245040,199610,185,2011-10-11 01:00:00,2011-10-11 00:19:00,2011-10-11 07:00:00,2011-10-11 03:07:00,1,-2,1,10 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245040,199610,185,2011-10-11 01:00:00,2011-10-11 04:39:00,2011-10-11 07:00:00,2011-10-11 06:45:00,4,0,1,10 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245041,199639,178,2011-10-11 06:00:00,2011-10-11 05:30:00,2011-10-11 10:00:00,2011-10-11 08:40:00,1,-1,1,11 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245042,199641,180,2011-10-11 06:00:00,2011-10-11 05:36:00,2011-10-11 10:00:00,2011-10-11 09:11:00,0,1,1,11 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245043,199643,182,2011-10-11 06:00:00,2011-10-11 05:36:00,2011-10-11 10:00:00,2011-10-11 09:38:00,0,0,1,11 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245044,199645,184,2011-10-11 06:00:00,2011-10-11 06:55:00,2011-10-11 10:00:00,2011-10-11 10:23:00,1,0,1,11 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
245045,199662,188,2011-10-11 06:00:00,2011-10-11 05:54:00,2011-10-11 10:00:00,2011-10-11 10:10:00,0,0,1,11 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244727,209396,266,2011-10-11 09:00:00,2011-10-11 07:00:00,2011-10-12 10:00:00,2011-10-12 06:54:00,-2,-3,89,11 October,Jacques Maartens,Pannar Seeds
244996,191935,127,2011-10-11 09:00:00,2011-10-11 08:31:00,2011-10-12 16:00:00,2011-10-12 09:29:00,0,-5,16,11 October,Mario Dorlly,Kempston Logistics East London
245050,205640,13,2011-10-11 15:00:00,2011-10-11 14:00:00,2011-10-13 12:00:00,2011-10-13 10:00:00,-1,-2,7,11 October,Shaun du Preez,Floorworx Africa(PTY) LTD
244967,193589,42,2011-10-11 09:00:00,2011-10-11 08:09:00,2011-10-11 15:00:00,2011-10-12 07:50:00,1,17,20,11 October,Shaun du Preez,Pannar Seeds
245054,A16986,158,2011-10-11 11:00:00,2011-10-11 10:50:00,2011-10-12 11:00:00,2011-10-12 09:00:00,0,-2,1,11 October,Kenny Hiscock,Arcelor Mittal
245059,A17093,164,2011-10-11 10:00:00,2011-10-11 11:15:00,2011-10-12 10:00:00,2011-10-12 07:20:00,1,-1,0,11 October,Kenny Hiscock,Arcelor Mittal
245060,A17080,166,2011-10-11 16:00:00,2011-10-11 20:30:00,2011-10-12 08:00:00,2011-10-12 10:30:00,5,3,6,11 October,Kenny Hiscock,Arcelor Mittal
245065,A17072,152,2011-10-11 16:00:00,2011-10-11 16:40:00,2011-10-12 08:00:00,2011-10-12 09:00:00,1,1,6,11 October,Kenny Hiscock,Arcelor Mittal
245057,207955,243,2011-10-11 10:00:00,2011-10-11 10:30:00,2011-10-12 08:00:00,2011-10-12 06:00:00,1,-2,0,11 October,Devon Bezuidenhout,Pannar Seeds
245056,207766,81,2011-10-11 09:00:00,2011-10-11 09:30:00,2011-10-11 15:00:00,2011-10-11 15:40:00,1,1,1,11 October,Shaun du Preez,Pannar Seeds
245067,F11997,E40,2011-10-11 13:00:00,2011-10-11 16:55:00,2011-10-12 12:00:00,2011-10-13 08:47:00,4,21,3,11 October,Cameron Singh,Engen
245068,F12025,E42,2011-10-11 12:00:00,2011-10-11 15:50:00,2011-10-12 12:00:00,2011-10-13 11:10:00,4,23,2,11 October,Cameron Singh,Engen
245069,F9802,E51,2011-10-11 12:00:00,2011-10-11 11:55:00,2011-10-12 12:00:00,2011-10-12 13:43:00,0,2,2,11 October,Cameron Singh,Engen
245046,205663,194,2011-10-11 09:00:00,2011-10-11 06:00:00,2011-10-12 09:00:00,2011-10-12 06:22:00,-3,-1,1,11 October,Devon Bezuidenhout,Barloworld Logistics (Cement)
245058,189797,221,2011-10-11 12:00:00,2011-10-11 10:33:00,2011-10-12 08:00:00,2011-10-11 21:23:00,-1,-9,2,11 October,Mario Dorlly,Pannar Seeds
245077,199742,122,2011-10-11 11:00:00,2011-10-11 10:48:00,2011-10-12 07:00:00,2011-10-12 07:50:00,0,1,2,11 October,Kershan Balakistan,Barloworld Logistics  (Illovo)
245082,A17088,160,2011-10-12 08:00:00,2011-10-12 09:10:00,2011-10-12 16:00:00,2011-10-12 19:00:00,1,3,23,11 October,Kenny Hiscock,Arcelor Mittal
245083,209317,197,2011-10-11 11:00:00,2011-10-11 10:09:00,2011-10-12 07:00:00,2011-10-12 08:13:00,1,1,2,11 October,Kershan Balakistan,Barloworld Logistics  (Illovo)
245092,200062,261,2011-10-11 13:00:00,2011-10-11 16:30:00,2011-10-12 07:00:00,2011-10-12 08:30:00,4,2,4,11 October,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
245094,206037,262,2011-10-11 13:00:00,2011-10-11 15:00:00,2011-10-12 07:00:00,2011-10-12 07:30:00,2,1,4,11 October,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
245095,A16989,168,2011-10-12 16:00:00,2011-10-13 20:05:00,2011-10-13 08:00:00,2011-10-14 12:05:00,28,28,31,11 October,Kenny Hiscock,Arcelor Mittal
