Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
237920,196347,88,2011-08-26 08:00:00,2011-08-26 06:00:00,2011-08-29 08:00:00,2011-08-29 07:10:00,-2,1,65,25 August,Shaun du Preez,Monteagle Africa Limited
238318,187064,67,2011-08-26 09:00:00,2011-08-26 07:10:00,2011-08-27 09:00:00,2011-08-26 18:05:00,0,-13,15,25 August,Shaun du Preez,Omnia Fertiliser
238199,176855,243,2011-08-26 09:00:00,2011-08-26 07:10:00,2011-08-29 08:00:00,2011-08-29 09:00:00,0,1,23,25 August,Shaun du Preez,Sugar on Tap
238333,194890,18,2011-08-28 07:00:00,2011-08-28 08:30:00,2011-08-29 08:00:00,2011-08-29 08:00:00,2,0,62,25 August,Shaun du Preez,SAEL
238123,197987,66,2011-08-26 08:00:00,2011-08-26 08:30:00,2011-08-29 08:00:00,2011-08-29 05:00:00,1,-3,39,25 August,Shaun du Preez,Monteagle Africa Limited
238338,193462,181,2011-08-25 18:00:00,2011-08-25 18:00:00,2011-08-25 22:00:00,2011-08-25 21:25:00,0,1,1,25 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
238339,193464,182,2011-08-25 18:00:00,2011-08-25 19:14:00,2011-08-25 22:00:00,2011-08-25 22:00:00,1,0,1,25 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
238340,193466,183,2011-08-25 18:00:00,2011-08-25 19:02:00,2011-08-25 22:00:00,2011-08-25 22:16:00,1,0,1,25 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
238067,195887,27,2011-08-26 06:00:00,2011-08-26 06:05:00,2011-08-26 16:00:00,2011-08-26 12:50:00,0,-3,42,25 August,Shaun du Preez,Pannar Seeds
238342,193468,196,2011-08-25 18:00:00,2011-08-25 19:00:00,2011-08-25 22:00:00,2011-08-25 21:29:00,1,1,2,25 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
238343,193459,178,2011-08-25 22:00:00,2011-08-25 23:05:00,2011-08-26 03:00:00,2011-08-26 03:25:00,1,0,0,25 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
238344,193460,179,2011-08-25 22:00:00,2011-08-25 22:24:00,2011-08-26 03:00:00,2011-08-26 00:22:00,0,-1,0,25 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
238346,193461,180,2011-08-25 22:00:00,2011-08-25 22:00:00,2011-08-25 03:00:00,2011-08-26 03:00:00,0,24,0,25 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
238065,195816,214,2011-08-26 06:00:00,2011-08-26 06:13:00,2011-08-26 15:00:00,2011-08-26 15:20:00,0,0,42,25 August,Shaun du Preez,Pannar Seeds
238347,193463,181,2011-08-26 00:00:00,2011-08-26 00:08:00,2011-08-26 03:00:00,2011-08-26 02:26:00,0,1,0,25 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238347,193463,181,2011-08-26 00:00:00,2011-08-26 04:00:00,2011-08-26 03:00:00,2011-08-26 06:30:00,4,4,0,25 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238348,171918,213,2011-08-25 19:00:00,2011-08-25 17:55:00,2011-08-26 16:00:00,2011-08-29 08:47:00,-1,65,5,25 August,Shaun du Preez,Premier Trunking - Isando
238349,193467,183,2011-08-26 00:00:00,2011-08-26 00:23:00,2011-08-26 03:00:00,2011-08-26 02:27:00,0,1,0,25 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238349,193467,183,2011-08-26 00:00:00,2011-08-26 05:10:00,2011-08-26 03:00:00,2011-08-26 07:12:00,5,4,0,25 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238352,193469,196,2011-08-26 00:00:00,2011-08-26 01:00:00,2011-08-26 03:00:00,2011-08-26 04:00:00,1,1,0,26 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238352,193469,196,2011-08-26 00:00:00,2011-08-26 05:00:00,2011-08-26 03:00:00,2011-08-26 07:00:00,5,4,0,26 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238353,193421,178,2011-08-26 06:00:00,2011-08-26 06:49:00,2011-08-26 10:00:00,2011-08-26 11:15:00,1,1,1,26 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238354,193423,179,2011-08-26 06:00:00,2011-08-26 06:15:00,2011-08-26 10:00:00,2011-08-26 09:50:00,0,0,1,26 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238355,193425,180,2011-08-26 06:00:00,2011-08-26 06:07:00,2011-08-26 10:00:00,2011-08-26 09:26:00,0,1,1,26 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238356,193427,182,2011-08-26 06:00:00,2011-08-26 06:26:00,2011-08-26 10:00:00,2011-08-26 10:13:00,0,0,1,26 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238357,193429,183,2011-08-26 06:00:00,2011-08-26 12:07:00,2011-08-26 10:00:00,2011-08-26 15:22:00,6,5,1,26 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
238358,193428,181,2011-08-26 10:00:00,2011-08-26 10:07:00,2011-08-26 14:00:00,2011-08-26 13:36:00,0,0,1,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238362,193430,196,2011-08-26 10:00:00,2011-08-26 11:10:00,2011-08-26 14:00:00,2011-08-26 14:50:00,1,1,2,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238124,186304,221,2011-08-26 10:00:00,2011-08-26 11:36:00,2011-08-29 08:00:00,2011-08-29 07:15:00,2,1,41,26 August,Mario Dorlly,Monteagle Africa Limited
238363,194858,187,2011-08-26 10:00:00,2011-08-26 09:21:00,2011-08-27 07:00:00,2011-08-27 07:15:00,1,0,2,26 August,Kershan Balakistan,Barloworld Logistics  (Illovo)
238285,195471,194,2011-08-25 19:00:00,2011-08-26 06:33:00,2011-08-26 12:00:00,2011-08-26 15:20:00,12,3,4,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238334,197837,217,2011-08-28 08:00:00,2011-08-28 08:30:00,2011-08-29 08:00:00,2011-08-29 08:35:00,1,1,63,26 August,Jacques Maartens,SAEL
238364,196976,188,2011-08-26 10:00:00,2011-08-26 09:27:00,2011-08-27 07:00:00,2011-08-27 09:45:00,1,3,2,26 August,Kershan Balakistan,Barloworld Logistics  (Illovo)
238303,194916,23,2011-08-26 15:00:00,2011-08-26 18:09:00,2011-08-29 08:00:00,2011-08-27 10:10:00,3,-44,23,26 August,Mario Dorlly,Paramount Mills
238290,195295,E40,2011-08-25 18:00:00,2011-08-25 13:05:00,2011-08-26 16:00:00,2011-08-26 20:00:00,-3,4,4,26 August,Vimal Ganesh,LA Logistix
238366,194848,191,2011-08-26 18:00:00,2011-08-26 21:30:00,2011-08-27 12:00:00,2011-08-27 13:50:00,4,2,8,26 August,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
238367,196290,189,2011-08-26 20:00:00,2011-08-26 16:16:00,2011-08-27 16:00:00,2011-08-26 19:00:00,-2,-21,10,26 August,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
238368,198122,185,2011-08-26 15:00:00,2011-08-26 13:50:00,2011-08-27 10:00:00,2011-08-27 08:27:00,-1,0,5,26 August,Jacques Maartens,Barloworld Logistics  (Illovo)
238370,F10582,E42,2011-08-26 12:00:00,2011-08-26 13:47:00,2011-08-27 08:00:00,2011-08-27 19:50:00,2,12,2,26 August,Cameron Singh,Engen
238316,186344,94,2011-08-26 09:00:00,2011-08-26 12:09:00,2011-08-27 07:00:00,2011-08-28 07:18:00,3,24,15,26 August,Jaap Saayman,Omnia Fertiliser
238371,F11829,E49,2011-08-26 12:00:00,2011-08-26 13:50:00,2011-08-27 09:00:00,2011-08-27 12:46:00,2,4,2,26 August,Cameron Singh,Engen
238372,196879,83,2011-08-26 18:00:00,2011-08-26 19:04:00,2011-08-27 14:00:00,2011-08-27 11:54:00,1,-2,8,26 August,Jacques Maartens,Barloworld Logistics  (Illovo)
238374,196960,84,2011-08-26 18:00:00,2011-08-26 17:35:00,2011-08-27 14:00:00,2011-08-27 14:05:00,0,0,8,26 August,Jacques Maartens,Barloworld Logistics  (Illovo)
238377,197766,68,2011-08-26 18:00:00,2011-08-28 13:55:00,2011-08-27 14:00:00,2011-08-29 12:29:00,44,46,8,26 August,Jacques Maartens,Barloworld Logistics  (Illovo)
238380,B20214,10,2011-08-26 09:00:00,2011-08-26 07:54:00,2011-08-26 17:00:00,2011-08-26 11:00:00,-1,-6,0,26 August,Andre Honsh-Raj,Buckman New
238383,A16429,151,2011-08-26 14:00:00,2011-08-26 14:15:00,2011-08-27 14:00:00,2011-08-27 09:15:00,0,-3,5,26 August,Kenny Hiscock,Arcelor Mittal
238373,196506,109,2011-08-26 10:00:00,2011-08-26 10:00:00,2011-08-26 15:00:00,2011-08-26 13:00:00,0,-2,0,26 August,Mario Dorlly,Monteagle Africa Limited
238385,B20189,3,2011-08-26 09:00:00,2011-08-26 07:45:00,2011-08-26 17:00:00,2011-08-26 10:21:00,-1,-5,0,26 August,Andre Honsh-Raj,Buckman New
238388,B20197,2,2011-08-26 05:00:00,2011-08-25 22:15:00,2011-08-26 08:00:00,2011-08-26 07:50:00,-5,0,4,26 August,Andre Honsh-Raj,Buckman New
238389,A16412,163,2011-08-26 16:00:00,2011-08-26 17:40:00,2011-08-27 08:00:00,2011-08-27 08:45:00,2,1,7,26 August,Kenny Hiscock,Arcelor Mittal
238379,195843,20,2011-08-26 10:00:00,2011-08-26 13:00:00,2011-08-29 08:00:00,2011-08-29 08:35:00,3,1,0,26 August,Mario Dorlly,Pannar Seeds
238392,A16409,161,2011-08-26 14:00:00,2011-08-26 13:50:00,2011-08-27 14:00:00,2011-08-27 11:00:00,0,-3,5,26 August,Kenny Hiscock,Arcelor Mittal
238396,A16387,165,2011-08-26 14:00:00,2011-08-26 12:45:00,2011-08-27 06:00:00,2011-08-26 20:30:00,-1,-8,5,26 August,Kenny Hiscock,Arcelor Mittal
238405,180389,74,2011-08-26 19:00:00,2011-08-27 20:35:00,2011-09-05 16:00:00,2011-08-28 11:15:00,26,-195,10,26 August,Chantal van der Merwe,Access Freight International - Overborder
238412,180390,74,2011-08-27 13:00:00,2011-08-28 20:00:00,2011-09-05 09:00:00,2011-08-29 05:17:00,31,-170,26,26 August,Chantal van der Merwe,Access Freight International - Overborder
238413,A16433,168,2011-08-26 14:00:00,2011-08-26 15:15:00,2011-08-27 14:00:00,2011-08-27 12:30:00,1,0,3,26 August,Kenny Hiscock,Arcelor Mittal
238414,A16418,164,2011-08-26 14:00:00,2011-08-26 16:10:00,2011-08-27 14:00:00,2011-08-27 14:15:00,2,0,3,26 August,Kenny Hiscock,Arcelor Mittal
238416,195873,92,2011-08-26 21:00:00,2011-08-27 20:19:00,2011-09-05 10:00:00,2011-08-28 11:15:00,23,-189,10,26 August,Chantal van der Merwe,Access Freight International - Overborder
238418,195872,92,2011-08-27 15:00:00,2011-08-28 20:00:00,2011-09-05 13:00:00,2011-08-29 05:00:00,29,-176,28,26 August,Chantal van der Merwe,Access Freight International - Overborder
238419,196905,DM2,2011-08-26 15:00:00,2011-08-26 15:00:00,2011-08-29 08:00:00,2011-08-29 05:24:00,0,-1,4,26 August,Mario Dorlly,Omnia Fertiliser
238394,182138,21,2011-08-26 13:00:00,2011-08-26 14:21:00,2011-08-28 13:00:00,2011-08-29 08:00:00,1,19,4,26 August,Mario Dorlly,LA Logistix
238318,187064,173,2011-08-26 09:00:00,2011-08-26 22:00:00,2011-08-27 09:00:00,2011-08-28 07:15:00,13,22,15,26 August,Shaun du Preez,Omnia Fertiliser
238315,192364,108,2011-08-27 16:00:00,2011-08-27 18:00:00,2011-08-28 11:00:00,2011-08-28 20:00:00,2,9,46,26 August,Chantal van der Merwe,Omnia Fertiliser
238421,192359,108,2011-08-28 17:00:00,2011-08-29 13:00:00,2011-09-05 11:00:00,2011-09-04 18:32:00,20,-16,54,26 August,Chantal van der Merwe,SABMILLER AFRICA & ASIA
238369,194935,215,2011-08-26 14:00:00,2011-08-26 11:15:00,2011-08-29 08:00:00,2011-08-29 08:40:00,-1,1,4,26 August,Shaun du Preez,Kodav
238395,196898,147,2011-08-26 13:00:00,2011-08-26 14:20:00,2011-08-28 12:00:00,2011-08-28 13:00:00,1,1,4,26 August,Mario Dorlly,LA Logistix
238398,184471,54,2011-08-26 17:00:00,2011-08-26 14:15:00,2011-08-27 12:00:00,2011-08-28 08:50:00,-1,21,8,26 August,Chantal van der Merwe,Omnia Fertiliser
238427,195870,92,2011-08-28 15:00:00,2011-08-29 12:50:00,2011-09-05 12:00:00,2011-09-04 06:47:00,22,-29,53,26 August,Chantal van der Merwe,SABMILLER AFRICA & ASIA
238313,196968,89,2011-08-26 13:00:00,2011-08-26 12:46:00,2011-08-29 08:00:00,2011-08-26 21:07:00,0,-57,21,26 August,Mario Dorlly,Rohm & Haas
238324,191972,233,2011-08-26 12:00:00,2011-08-26 10:45:00,2011-08-27 08:00:00,2011-08-27 12:30:00,-1,5,18,26 August,Mario Dorlly,Monteagle Logistics LTD
238390,197995,13,2011-08-26 14:00:00,2011-08-26 16:30:00,2011-08-29 08:00:00,2011-08-29 08:30:00,3,1,5,26 August,Shaun du Preez,Barloworld Logistics (Cement)
238381,192330,56,2011-08-26 12:00:00,2011-08-26 10:30:00,2011-08-27 08:00:00,2011-08-29 06:20:00,0,46,3,26 August,Mario Dorlly,Chep
238432,185981,142,2011-08-26 16:00:00,2011-08-26 12:55:00,2011-09-05 10:00:00,2011-09-03 09:30:00,-3,-47,6,26 August,Chantal van der Merwe,Zambia Sugar
238415,197914,222,2011-08-26 15:00:00,2011-08-26 04:50:00,2011-08-27 08:00:00,2011-08-26 17:40:00,-10,-14,4,26 August,Mario Dorlly,Carisbrooke Valley Citrus
238434,185996,117,2011-08-26 17:00:00,2011-08-26 16:00:00,2011-09-05 13:00:00,2011-09-01 11:25:00,-1,-96,7,26 August,Chantal van der Merwe,Zambia Sugar
238438,196933,144,2011-08-26 16:00:00,2011-08-26 10:30:00,2011-09-05 11:00:00,2011-09-02 07:00:00,-4,-76,6,26 August,Chantal van der Merwe,Zambia Sugar
238386,197968,25,2011-08-27 12:00:00,2011-08-27 12:44:00,2011-08-29 08:00:00,2011-08-28 21:05:00,1,-9,27,26 August,Shaun du Preez,Transport 2000
238387,196318,DM1,2011-08-27 12:00:00,2011-08-29 06:35:00,2011-08-29 08:00:00,2011-08-30 12:50:00,43,29,27,26 August,Shaun du Preez,Transport 2000
238440,185825,94,2011-08-27 10:00:00,2011-08-28 12:58:00,2011-09-05 08:00:00,2011-08-28 18:36:00,27,-181,24,26 August,Jaap Saayman,Access Freight International - Overborder
238400,196495,200,2011-08-26 14:00:00,2011-08-26 13:00:00,2011-08-27 16:00:00,2011-08-27 16:30:00,-1,1,5,26 August,Chantal van der Merwe,Omnia Fertiliser
238420,197797,219,2011-08-26 13:00:00,2011-08-26 10:00:00,2011-08-29 08:00:00,2011-08-29 06:50:00,-3,-1,2,26 August,Mario Dorlly,Sasko
238441,195318,216,2011-08-26 13:00:00,2011-08-26 12:49:00,2011-08-29 08:00:00,2011-08-29 07:16:00,0,1,3,26 August,Mario Dorlly,Premier Trunking - Isando
238442,186351,94,2011-08-28 07:00:00,2011-08-28 22:15:00,2011-09-05 09:00:00,2011-08-29 05:07:00,15,-170,45,26 August,Jaap Saayman,Access Freight International - Overborder
238400,196495,200,2011-08-26 14:00:00,2011-08-27 18:00:00,2011-08-27 16:00:00,2011-08-28 16:30:00,28,25,5,26 August,Chantal van der Merwe,Omnia Fertiliser
238426,197927,14,2011-08-26 18:00:00,2011-08-26 18:45:00,2011-08-29 08:00:00,2011-08-29 07:30:00,1,1,7,26 August,Shaun du Preez,Sasko
238433,181350,195,2011-08-26 12:00:00,2011-08-26 13:30:00,2011-08-29 07:00:00,2011-08-28 06:43:00,2,-24,2,26 August,Kershan Balakistan,Kern Logistics CC
238443,194086,200,2011-08-27 19:00:00,2011-08-29 09:00:00,2011-09-05 12:00:00,2011-09-03 14:30:00,38,-44,33,26 August,Chantal van der Merwe,SABMILLER AFRICA & ASIA
238435,195942,85,2011-08-26 14:00:00,2011-08-26 16:46:00,2011-08-29 07:00:00,2011-08-27 21:40:00,3,-33,4,26 August,Kershan Balakistan,Kern Logistics CC
238436,195998,184,2011-08-26 14:00:00,2011-08-26 14:00:00,2011-08-29 07:00:00,2011-08-28 06:00:00,0,-25,4,26 August,Kershan Balakistan,Kern Logistics CC
238437,195451,190,2011-08-26 14:00:00,2011-08-26 16:10:00,2011-08-29 07:00:00,2011-08-28 06:21:00,2,-23,4,26 August,Kershan Balakistan,Kern Logistics CC
238444,190199,247,2011-08-26 16:00:00,2011-08-26 12:02:00,2011-09-05 14:00:00,2011-09-04 13:50:00,-2,-24,6,26 August,Chantal van der Merwe,Zambia Sugar
238402,197855,225,2011-08-26 14:00:00,2011-08-26 13:00:00,2011-08-29 08:00:00,2011-08-29 06:54:00,-1,-1,5,26 August,Mario Dorlly,Omnia Fertiliser
238406,191953,81,2011-08-26 14:00:00,2011-08-26 17:30:00,2011-08-29 08:00:00,2011-08-29 07:00:00,4,-1,5,26 August,Shaun du Preez,Omnia Fertiliser
238445,185828,94,2011-08-28 17:00:00,2011-08-29 12:32:00,2011-09-05 11:00:00,2011-09-02 17:51:00,20,-65,55,26 August,Jaap Saayman,SABMILLER AFRICA & ASIA
238401,191641,259,2011-08-27 15:00:00,2011-08-29 08:56:00,2011-08-28 11:00:00,2011-08-30 21:48:00,42,59,30,26 August,Chantal van der Merwe,Omnia Fertiliser
238446,192976,259,2011-08-28 17:00:00,2011-08-31 06:19:00,2011-09-05 17:00:00,2011-09-06 08:23:00,61,15,55,26 August,Chantal van der Merwe,SABMILLER AFRICA & ASIA
238066,197239,242,2011-08-26 12:00:00,2011-08-26 11:40:00,2011-08-29 08:00:00,2011-08-26 15:00:00,0,-65,48,26 August,Shaun du Preez,Pannar Seeds
238345,195285,86,2011-08-26 07:00:00,2011-08-25 20:30:00,2011-08-29 07:00:00,2011-08-29 06:17:00,-9,1,9,26 August,Mario Dorlly,Pannar Seeds
238079,195972,209,2011-08-25 14:00:00,2011-08-26 17:00:00,2011-09-01 09:00:00,2011-09-05 13:40:00,27,101,24,26 August,Jaap Saayman,Access Freight International - Overborder
238455,191707,252,2011-08-26 12:00:00,2011-08-25 11:38:00,2011-09-02 12:00:00,2011-08-31 05:25:00,-24,-53,1,26 August,Jacques Redgard,Tradewind Logistics
238449,195829,235,2011-08-26 13:00:00,2011-08-26 13:20:00,2011-08-29 08:00:00,2011-08-29 05:10:00,0,-1,1,26 August,Shaun du Preez,South Bakels
238456,186291,E06,2011-08-26 07:00:00,2011-08-25 15:16:00,2011-08-26 18:06:00,2011-08-27 07:06:00,-14,13,4,26 August,Vimal Ganesh,Barloworld Logistics (Cement)
238459,195977,248,2011-08-26 20:00:00,2011-08-27 20:58:00,2011-09-02 15:00:00,2011-08-28 08:21:00,25,-125,7,26 August,Jacques Redgard,Access Freight International - Overborder
238397,194808,170,2011-08-26 15:00:00,2011-08-26 12:37:00,2011-08-28 10:00:00,2011-08-28 09:24:00,-2,1,6,26 August,Mario Dorlly,Borbet SA (Pty) Ltd
238460,194021,105,2011-08-26 13:00:00,2011-08-26 08:50:00,2011-09-05 13:00:00,2011-08-26 15:45:00,-4,-237,0,26 August,Chantal van der Merwe,Omnia Fertiliser
238460,194021,105,2011-08-26 13:00:00,2011-08-27 08:00:00,2011-09-05 13:00:00,2011-09-02 19:00:00,19,-66,0,26 August,Chantal van der Merwe,Omnia Fertiliser
238325,197836,217,2011-08-26 12:00:00,2011-08-26 12:40:00,2011-08-27 07:00:00,2011-08-27 09:45:00,1,3,18,26 August,Sandile Khumalo,Monteagle Logistics LTD
238407,195761,60,2011-08-27 18:00:00,2011-08-29 12:50:00,2011-08-29 14:00:00,2011-08-31 14:35:00,43,49,33,26 August,Jacques Redgard,Omnia Fertiliser
238408,195824,53,2011-08-27 18:00:00,2011-08-27 18:00:00,2011-08-29 12:00:00,2011-08-30 17:00:00,0,29,33,26 August,Jacques Redgard,Omnia Fertiliser
238269,198111,240,2011-08-26 13:00:00,2011-08-26 13:32:00,2011-08-29 08:00:00,2011-08-29 07:19:00,1,1,23,26 August,Shaun du Preez,Neat Stone
238102,191537,239,2011-08-26 15:00:00,2011-08-26 13:35:00,2011-08-29 08:00:00,2011-08-29 06:51:00,-1,-1,47,26 August,Shaun du Preez,Pannar Seeds
237913,194023,12,2011-08-26 17:00:00,2011-08-26 16:40:00,2011-08-29 08:00:00,2011-08-29 05:15:00,0,-1,75,26 August,Shaun du Preez,E & C Charcoal (PTY)LTD
238448,195780,226,2011-08-26 14:00:00,2011-08-26 18:40:00,2011-08-29 08:00:00,2011-08-29 07:35:00,5,0,2,26 August,Shaun du Preez,National Brands
238200,196452,224,2011-08-26 13:00:00,2011-08-26 14:18:00,2011-08-29 08:00:00,2011-08-29 07:53:00,1,0,27,26 August,Shaun du Preez,Neat Stone
238462,193422,178,2011-08-26 14:00:00,2011-08-26 14:18:00,2011-08-26 19:00:00,2011-08-26 16:00:00,0,-3,0,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238462,193422,178,2011-08-26 14:00:00,2011-08-26 17:35:00,2011-08-26 19:00:00,2011-08-26 18:54:00,4,0,0,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238464,193424,179,2011-08-26 14:00:00,2011-08-26 13:20:00,2011-08-26 19:00:00,2011-08-26 15:00:00,1,-4,0,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238464,193424,179,2011-08-26 14:00:00,2011-08-26 17:06:00,2011-08-26 19:00:00,2011-08-26 19:06:00,3,0,0,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238466,193426,180,2011-08-26 14:00:00,2011-08-26 13:12:00,2011-08-26 19:00:00,2011-08-26 15:30:00,1,-2,0,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238466,193426,180,2011-08-26 14:00:00,2011-08-26 17:08:00,2011-08-26 19:00:00,2011-08-26 19:00:00,3,0,0,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238468,193465,182,2011-08-26 14:00:00,2011-08-26 14:20:00,2011-08-26 19:00:00,2011-08-26 16:17:00,0,-1,0,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238468,193465,182,2011-08-26 14:00:00,2011-08-26 17:07:00,2011-08-26 19:00:00,2011-08-26 19:27:00,3,0,0,26 August,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
238270,191732,220,2011-08-26 15:00:00,2011-08-26 15:01:00,2011-08-29 08:00:00,2011-08-29 07:51:00,0,0,25,26 August,Mario Dorlly,Neat Stone
238403,191587,103,2011-08-26 15:00:00,2011-08-26 14:38:00,2011-08-29 08:00:00,2011-08-29 07:45:00,0,0,6,26 August,Mario Dorlly,Omnia Fertiliser
238304,191864,70,2011-08-26 15:00:00,2011-08-26 17:15:00,2011-08-29 08:00:00,2011-08-27 08:35:00,2,-47,23,26 August,Mario Dorlly,Paramount Mills
238470,196510,109,2011-08-26 12:00:00,2011-08-26 16:29:00,2011-08-29 08:00:00,2011-08-27 10:13:00,4,-44,1,26 August,Sandile Khumalo,Pride Milling - Nigel
238473,198090,98,2011-08-26 18:00:00,2011-08-26 17:00:00,2011-08-29 06:00:00,2011-08-29 07:30:00,-1,2,5,26 August,Sandile Khumalo,Nutec SA (Local)
238375,196511,110,2011-08-26 15:00:00,2011-08-26 15:55:00,2011-08-30 06:00:00,2011-08-30 12:40:00,1,7,5,26 August,Mario Dorlly,Monteagle Africa Limited
238472,197172,104,2011-08-26 15:00:00,2011-08-26 14:45:00,2011-08-29 08:00:00,2011-08-27 07:00:00,0,-49,2,26 August,Mario Dorlly,Pride Milling - Nigel
238266,192448,26,2011-08-26 15:00:00,2011-08-26 14:00:00,2011-08-29 08:00:00,2011-08-29 06:57:00,-1,-1,27,26 August,Mario Dorlly,Kempston Logistics East London
238477,F10679,E44,2011-08-26 16:00:00,2011-08-26 18:40:00,2011-08-27 11:00:00,2011-08-28 14:00:00,3,27,1,26 August,Cameron Singh,Engen
238478,F11363,E48,2011-08-26 16:00:00,2011-08-26 15:15:00,2011-08-27 12:00:00,2011-08-28 09:45:00,1,22,2,26 August,Cameron Singh,Engen
238479,F10607,E51,2011-08-26 16:00:00,2011-08-26 17:20:00,2011-08-27 12:00:00,2011-08-28 14:30:00,1,27,2,26 August,Cameron Singh,Engen
238480,192409,85,2011-08-28 12:00:00,2011-08-28 18:24:00,2011-08-29 08:00:00,2011-08-29 15:06:00,6,7,46,26 August,Kershan Balakistan,Barloworld Logistics  (Illovo)
238482,195999,184,2011-08-28 12:00:00,2011-08-28 16:05:00,2011-08-29 08:00:00,2011-08-29 14:05:00,4,6,46,26 August,Kershan Balakistan,Barloworld Logistics  (Illovo)
238483,A16438,157,2011-08-26 15:00:00,2011-08-26 16:00:00,2011-08-26 21:00:00,2011-08-26 19:20:00,1,0,1,26 August,Kenny Hiscock,Graftech
238484,195452,190,2011-08-28 12:00:00,2011-08-28 19:45:00,2011-08-29 08:00:00,2011-08-29 15:55:00,8,8,46,26 August,Kershan Balakistan,Barloworld Logistics  (Illovo)
238485,A16430,151,2011-08-27 20:00:00,2011-08-27 17:10:00,2011-08-28 12:00:00,2011-08-28 11:00:00,-1,-1,30,26 August,Kenny Hiscock,Arcelor Mittal
238267,197787,76,2011-08-26 15:00:00,2011-08-26 14:36:00,2011-08-29 08:00:00,2011-08-29 07:00:00,0,-1,27,26 August,Mario Dorlly,Kempston Logistics East London
238487,A16410,161,2011-08-28 16:00:00,2011-08-27 19:00:00,2011-08-29 08:00:00,2011-08-28 11:10:00,-21,-19,50,26 August,Kenny Hiscock,Arcelor Mittal
238488,196257,197,2011-08-27 16:00:00,2011-08-28 16:30:00,2011-08-28 12:00:00,2011-08-29 14:09:00,25,26,26,26 August,Kershan Balakistan,Barloworld Logistics  (Illovo)
238496,A16426,162,2011-08-27 20:00:00,2011-08-27 16:25:00,2011-08-28 12:00:00,2011-08-28 09:05:00,-2,-1,30,26 August,Kenny Hiscock,Arcelor Mittal
238470,196510,109,2011-08-26 12:00:00,2011-08-27 18:00:00,2011-08-29 08:00:00,2011-08-29 09:00:00,30,1,1,26 August,Mario Dorlly,Pride Milling - Nigel
238497,A16419,164,2011-08-27 20:00:00,2011-08-28 08:00:00,2011-08-28 12:00:00,2011-08-28 17:30:00,12,6,30,26 August,Kenny Hiscock,Arcelor Mittal
238498,A16422,166,2011-08-27 18:00:00,2011-08-27 17:15:00,2011-08-28 10:00:00,2011-08-28 13:30:00,1,4,28,26 August,Kenny Hiscock,Arcelor Mittal
238499,A16434,168,2011-08-27 20:00:00,2011-08-27 20:30:00,2011-08-28 12:00:00,2011-08-28 13:40:00,1,2,30,26 August,Kenny Hiscock,Arcelor Mittal
238471,195888,27,2011-08-26 16:00:00,2011-08-26 15:25:00,2011-08-29 08:00:00,2011-08-29 08:30:00,1,1,3,26 August,Shaun du Preez,Pride Milling - Nigel
238501,A16388,165,2011-08-27 12:00:00,2011-08-27 08:30:00,2011-08-27 18:00:00,2011-08-30 15:20:00,-2,69,22,26 August,Kenny Hiscock,Arcelor Mittal
