Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
239655,195541,180,2011-09-05 06:00:00,2011-09-05 05:10:00,2011-09-05 10:00:00,2011-09-05 08:24:00,1,0,1,Monday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239656,195543,181,2011-09-05 06:00:00,2011-09-05 05:28:00,2011-09-05 10:00:00,2011-09-05 09:21:00,1,1,2,Monday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239657,195545,189,2011-09-05 06:00:00,2011-09-05 06:29:00,2011-09-05 10:00:00,2011-09-05 10:02:00,0,0,2,Monday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239652,195531,178,2011-09-04 23:00:00,2011-09-05 04:00:00,2011-09-05 03:00:00,2011-09-05 08:00:00,5,5,1,Monday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239662,197081,186,2011-09-05 10:00:00,2011-09-05 10:08:00,2011-09-06 10:00:00,2011-09-05 23:22:00,0,-9,2,Monday,Jacques Maartens,Premier Trunking - Isando
239512,186607,222,2011-09-05 12:00:00,2011-09-05 10:30:00,2011-09-06 07:00:00,2011-09-05 16:36:00,0,-14,69,Monday,Devon Bezuidenhout,Carisbrooke Valley Citrus
239313,194768,142,2011-09-05 10:00:00,2011-09-05 10:00:00,2011-09-12 12:00:00,(none),0,-94,89,Monday,Jacques Redgard,Forwarding African Transport Services (F.A.T.S.)
239513,194922,23,2011-09-02 19:00:00,2011-09-04 09:00:00,2011-09-05 08:00:00,2011-09-05 10:24:00,38,2,2,Monday,Mario Dorlly,Kern Logistics CC
239661,196728,183,2011-09-05 10:00:00,2011-09-05 10:40:00,2011-09-06 08:00:00,2011-09-06 13:40:00,1,6,2,Monday,Jacques Maartens,Sasko
239660,1922947,184,2011-09-05 10:00:00,2011-09-05 10:00:00,2011-09-06 04:00:00,2011-09-06 07:37:00,0,4,2,Monday,Jacques Maartens,Sasko
239518,196348,88,2011-09-02 16:00:00,2011-09-04 09:00:00,2011-09-05 08:00:00,2011-09-05 06:53:00,41,-1,1,Monday,Mario Dorlly,Premier Trunking - Isando
239658,197261,187,2011-09-05 10:00:00,2011-09-05 10:19:00,2011-09-06 10:00:00,2011-09-06 17:00:00,0,7,2,Monday,Jacques Maartens,Sasko
239666,B17089,4,2011-09-05 12:00:00,2011-09-05 14:00:00,2011-09-06 07:00:00,2011-09-06 12:15:00,2,5,2,Monday,Mthunzi Mnguni,Buckman New Gauteng FandV
239283,196834,114,2011-09-01 17:00:00,2011-09-04 09:00:00,2011-09-02 13:00:00,2011-09-05 07:22:00,64,66,4,Monday,Mario Dorlly,Chemetall Pty Ltd
239457,187027,174,2011-09-02 14:00:00,2011-09-04 09:00:00,2011-09-05 08:00:00,2011-09-05 06:18:00,43,0,2,Monday,Mario Dorlly,Pride Milling - Nigel
239670,195547,178,2011-09-05 10:00:00,2011-09-05 10:00:00,2011-09-05 14:00:00,2011-09-05 14:00:00,0,0,0,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239672,195548,182,2011-09-05 10:00:00,2011-09-05 09:16:00,2011-09-05 14:00:00,2011-09-05 12:42:00,1,-1,0,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239673,195549,185,2011-09-05 10:00:00,2011-09-05 09:41:00,2011-09-05 14:00:00,2011-09-05 13:25:00,0,1,0,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239659,194206,188,2011-09-05 10:00:00,2011-09-05 10:09:00,2011-09-06 08:00:00,2011-09-06 10:20:00,0,2,2,Monday,Jacques Maartens,Sasko
239677,195550,193,2011-09-05 11:00:00,2011-09-05 10:31:00,2011-09-05 14:30:00,2011-09-05 14:25:00,0,0,1,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239678,A16478,164,2011-09-03 19:00:00,2011-09-03 18:30:00,2011-09-04 11:00:00,2011-09-04 12:00:00,1,1,37,Monday,Kenny Hiscock,Arcelor Mittal
239680,A16479,164,2011-09-04 13:00:00,2011-09-04 14:00:00,2011-09-05 13:00:00,2011-09-05 13:40:00,1,1,20,Monday,Kenny Hiscock,Arcelor Mittal
239681,A16480,164,2011-09-05 19:00:00,2011-09-06 06:30:00,2011-09-06 11:00:00,2011-09-06 15:50:00,12,5,10,Monday,Kenny Hiscock,Arcelor Mittal
239682,A16492,162,2011-09-03 12:00:00,2011-09-03 12:50:00,2011-09-04 12:00:00,2011-09-04 09:40:00,1,-2,45,Monday,Kenny Hiscock,Arcelor Mittal
239411,F11835,E43,2011-09-02 12:00:00,2011-09-05 12:30:00,2011-09-03 12:00:00,2011-09-06 10:30:00,73,71,1,Monday,Cameron Singh,Total SA
239686,A16471,160,2011-09-02 18:00:00,2011-09-02 17:30:00,2011-09-03 18:00:00,2011-09-03 12:20:00,1,-4,63,Monday,Kenny Hiscock,Arcelor Mittal
239006,192925,228,2011-09-02 15:00:00,2011-09-04 11:00:00,2011-09-05 08:00:00,2011-09-05 09:00:00,44,1,72,Monday,Mario Dorlly,Monteagle Africa Limited
239687,A16472,160,2011-09-03 20:00:00,2011-09-03 19:45:00,2011-09-04 12:00:00,2011-09-04 12:15:00,0,0,37,Monday,Kenny Hiscock,Arcelor Mittal
239689,A16489,162,2011-09-02 18:00:00,2011-09-02 18:20:00,2011-09-02 23:00:00,2011-09-02 20:30:00,0,-1,63,Monday,Kenny Hiscock,Graftech
239667,191627,19,2011-09-05 12:00:00,2011-09-05 12:40:00,2011-09-06 10:00:00,2011-09-06 07:40:00,1,-2,2,Monday,Mario Dorlly,Sugar on Tap
239668,195435,101,2011-09-05 12:00:00,2011-09-05 09:14:00,2011-09-07 08:00:00,2011-09-06 15:08:00,-1,-15,2,Monday,Mario Dorlly,Kempston Logistics East London
239696,A16455,168,2011-09-03 11:00:00,2011-09-03 10:40:00,2011-09-03 19:00:00,2011-09-03 15:40:00,0,-3,46,Monday,Kenny Hiscock,Graftech
239530,196769,172,2011-09-05 12:00:00,2011-09-05 11:20:00,2011-09-06 07:00:00,2011-09-06 06:30:00,1,1,68,Monday,Mario Dorlly,Pannar Local Kaalfontein
239698,A16444,163,2011-09-04 10:00:00,2011-09-04 10:15:00,2011-09-05 08:00:00,2011-09-04 15:50:00,0,-16,23,Monday,Kenny Hiscock,Arcelor Mittal
239683,195372,235,2011-09-05 12:00:00,2011-09-05 14:29:00,2011-09-06 18:00:00,2011-09-07 07:21:00,2,13,3,Monday,Shaun du Preez,Farmsecure Markets
239701,A16493,162,2011-09-04 20:00:00,2011-09-04 19:30:00,2011-09-05 12:00:00,2011-09-05 14:05:00,1,2,13,Monday,Kenny Hiscock,Arcelor Mittal
239703,A16456,168,2011-09-04 10:00:00,2011-09-04 07:00:00,2011-09-05 10:00:00,2011-09-05 08:50:00,-3,-1,23,Monday,Kenny Hiscock,Arcelor Mittal
239676,196792,42,2011-09-05 11:00:00,2011-09-05 11:10:00,2011-09-06 10:00:00,2011-09-06 10:48:00,0,1,1,Monday,Shaun du Preez,AfriSam
239704,F11885,E48,2011-09-05 12:00:00,2011-09-05 10:00:00,2011-09-06 12:00:00,2011-09-06 13:00:00,-2,1,1,Monday,Cameron Singh,Engen
239705,A16494,162,2011-09-05 14:00:00,2011-09-05 16:50:00,2011-09-06 06:00:00,2011-09-06 17:50:00,3,12,3,Monday,Kenny Hiscock,Arcelor Mittal
239708,192959,122,2011-09-05 14:00:00,2011-09-05 10:40:00,2011-09-06 10:00:00,2011-09-06 13:13:00,-3,3,3,Monday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239709,A16473,161,2011-09-05 14:00:00,2011-09-06 21:30:00,2011-09-06 06:00:00,2011-09-07 10:15:00,32,28,3,Monday,Kenny Hiscock,Arcelor Mittal
239710,194191,14,2011-09-05 12:00:00,2011-09-05 11:24:00,2011-09-06 12:00:00,2011-09-06 10:15:00,1,0,1,Monday,Shaun du Preez,Premier Trunking - Isando
239711,196514,110,2011-09-05 12:00:00,2011-09-05 12:25:00,2011-09-06 15:00:00,2011-09-06 13:40:00,0,-1,1,Monday,Mario Dorlly,Premier Trunking - Isando
239716,195482,192,2011-09-05 14:00:00,2011-09-05 13:24:00,2011-09-06 10:00:00,2011-09-06 13:04:00,1,3,3,Monday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239717,195478,194,2011-09-05 17:00:00,2011-09-05 17:00:00,2011-09-06 12:00:00,2011-09-06 15:31:00,0,4,6,Monday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239492,197462,231,2011-09-05 12:00:00,2011-09-05 14:20:00,2011-09-06 09:00:00,2011-09-06 13:30:00,2,5,72,Monday,Devon Bezuidenhout,Monteagle Africa Limited
239663,198051,6,2011-09-05 12:00:00,2011-09-05 11:00:00,2011-09-06 10:00:00,2011-09-06 08:39:00,-1,-1,2,Monday,Devon Bezuidenhout,Barloworld Logistics  (Illovo)
239718,181344,195,2011-09-05 14:00:00,2011-09-05 14:04:00,2011-09-06 10:00:00,2011-09-06 12:55:00,0,3,3,Monday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239719,A16500,160,2011-09-05 11:00:00,2011-09-06 09:20:00,2011-09-05 19:00:00,2011-09-06 17:00:00,22,22,0,Monday,Kenny Hiscock,Arcelor Mittal
239669,189442,112,2011-09-05 12:00:00,2011-09-05 10:00:00,2011-09-07 08:00:00,2011-09-06 15:50:00,-2,-16,2,Monday,Mario Dorlly,Kempston Logistics East London
239671,191923,147,2011-09-05 11:00:00,2011-09-05 09:55:00,2011-09-07 08:00:00,2011-09-06 11:45:00,-1,-20,1,Monday,Devon Bezuidenhout,Kempston Logistics East London
239721,194835,261,2011-09-05 12:00:00,2011-09-05 10:03:00,2011-09-06 09:00:00,2011-09-06 09:47:00,0,1,1,Monday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239722,A16457,168,2011-09-05 16:00:00,2011-09-05 18:20:00,2011-09-06 08:00:00,2011-09-06 08:05:00,2,0,5,Monday,Kenny Hiscock,Arcelor Mittal
239665,194228,149,2011-09-05 11:00:00,2011-09-05 10:35:00,2011-09-07 08:00:00,2011-09-07 08:45:00,0,1,1,Monday,Devon Bezuidenhout,Transport 2000
239724,194077,266,2011-09-05 18:00:00,2011-09-05 14:15:00,2011-09-06 12:00:00,2011-09-06 14:11:00,-2,2,7,Monday,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
239706,197065,232,2011-09-05 12:00:00,2011-09-05 11:20:00,2011-09-07 08:00:00,2011-09-07 07:30:00,1,1,1,Monday,Devon Bezuidenhout,Bulk Brick Supplies
239725,A16496,152,2011-09-04 14:00:00,2011-09-04 14:30:00,2011-09-05 12:00:00,2011-09-05 06:30:00,1,-4,19,Monday,Kenny Hiscock,EnviroServ Waste MGT PTY
239731,A16484,165,2011-09-04 08:00:00,2011-09-04 07:45:00,2011-09-05 12:00:00,2011-09-05 06:25:00,0,-4,25,Monday,Kenny Hiscock,EnviroServ Waste MGT PTY
239735,A16454,152,2011-09-01 16:00:00,2011-09-01 16:15:00,2011-09-02 12:00:00,2011-09-02 06:30:00,0,-4,89,Monday,Kenny Hiscock,EnviroServ Waste MGT PTY
239732,195962,12,2011-09-05 12:00:00,2011-09-05 13:31:00,2011-09-06 13:00:00,2011-09-07 06:17:00,2,17,1,Monday,Devon Bezuidenhout,Canter Transport
239161,192935,87,2011-09-05 13:00:00,2011-09-05 14:41:00,2011-09-06 08:00:00,2011-09-05 18:00:00,2,-14,116,Monday,Mario Dorlly,E & C Charcoal (PTY)LTD
239737,191901,177,2011-09-05 16:00:00,2011-09-05 12:45:00,2011-09-06 12:00:00,2011-09-06 07:45:00,-3,-4,5,Monday,Devon Bezuidenhout,Quality Sugars(PTY)Ltd
239695,197877,DM5,2011-09-05 16:00:00,2011-09-05 16:47:00,2011-09-06 12:00:00,2011-09-06 10:57:00,1,-1,7,Monday,Devon Bezuidenhout,Quality Sugars(PTY)Ltd
239531,192837,220,2011-09-05 12:00:00,2011-09-05 11:11:00,2011-09-06 07:00:00,2011-09-06 06:30:00,1,1,68,Monday,Devon Bezuidenhout,Pannar Local Kaalfontein
239342,194137,219,2011-09-05 12:00:00,2011-09-05 12:43:00,2011-09-07 08:00:00,2011-09-07 06:50:00,1,-1,90,Monday,Mario Dorlly,Monteagle Africa Limited
239741,176965,241,2011-09-05 13:00:00,2011-09-05 14:00:00,2011-09-06 13:00:00,2011-09-07 06:30:00,1,18,3,Monday,Mario Dorlly,Sasko
239690,197934,21,2011-09-05 14:00:00,2011-09-05 14:20:00,2011-09-06 14:00:00,2011-09-06 13:05:00,0,1,5,Monday,Mario Dorlly,Omnia Fertiliser
239744,196470,100,2011-09-05 12:00:00,2011-09-05 12:10:00,2011-09-06 14:00:00,2011-09-06 14:34:00,0,1,2,Monday,Shaun du Preez,Canter Transport
239733,194940,215,2011-09-05 11:00:00,2011-09-05 11:48:00,2011-09-06 14:00:00,2011-09-07 07:12:00,1,17,0,Monday,Shaun du Preez,Canter Transport
239746,A16482,159,2011-09-01 18:00:00,2011-09-01 18:00:00,2011-09-02 06:00:00,2011-09-02 06:30:00,0,1,88,Monday,Kenny Hiscock,EnviroServ Waste MGT PTY
239748,195542,180,2011-09-05 12:00:00,2011-09-05 11:20:00,2011-09-05 16:00:00,2011-09-05 16:00:00,1,0,2,Monday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239748,195542,180,2011-09-05 12:00:00,2011-09-05 17:00:00,2011-09-05 16:00:00,2011-09-05 18:29:00,5,2,2,Monday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239311,192492,140,2011-09-05 08:00:00,2011-09-05 14:00:00,2011-09-12 09:00:00,(none),6,-91,87,Monday,Jaap Saayman,Forwarding African Transport Services (F.A.T.S.)
239755,192373,E14,2011-09-03 19:00:00,2011-09-03 19:00:00,2011-09-08 14:00:00,2011-09-04 15:40:00,0,-94,39,Monday,Vimal Ganesh,Sonorex
239755,192373,E14,2011-09-03 19:00:00,2011-09-05 08:00:00,2011-09-08 14:00:00,(none),37,0,39,Monday,Vimal Ganesh,Sonorex
239757,197114.,E18,2011-09-02 09:00:00,2011-09-02 07:45:00,2011-09-08 12:00:00,(none),-1,0,73,Monday,Vimal Ganesh,Sonorex
239751,194792,229,2011-09-05 13:00:00,2011-09-05 11:25:00,2011-09-06 10:00:00,2011-09-06 07:15:00,0,-1,1,Monday,Mario Dorlly,Pride Milling - Nigel
239761,191887.,E19,2011-09-04 20:00:00,2011-09-04 22:25:00,2011-09-09 11:00:00,(none),2,-21,14,Monday,Vimal Ganesh,Sonorex
239713,192775,240,2011-09-05 12:00:00,2011-09-05 12:40:00,2011-09-06 12:00:00,2011-09-06 17:15:00,1,5,1,Monday,Shaun du Preez,Tastic Rice
239772,186287,E09,2011-09-05 16:00:00,2011-09-05 12:00:00,2011-09-12 11:00:00,(none),-4,-93,5,Monday,Vimal Ganesh,Sonorex
239773,191945,E11,2011-09-05 18:00:00,2011-09-06 06:00:00,2011-09-12 13:00:00,(none),12,-95,7,Monday,Vimal Ganesh,Sonorex
239774,187536,E12,2011-09-05 17:00:00,2011-09-05 09:10:00,2011-09-12 13:00:00,(none),-6,-95,6,Monday,Vimal Ganesh,Sonorex
239728,192926,88,2011-09-05 14:00:00,2011-09-05 14:30:00,2011-09-06 13:00:00,2011-09-06 11:55:00,1,-1,3,Monday,Mario Dorlly,Premier Trunking - Isando
239467,197238,82,2011-09-03 15:00:00,2011-09-05 09:03:00,2011-09-05 10:00:00,2011-09-06 08:20:00,42,22,28,Monday,Mario Dorlly,Omnia Fertiliser
239775,195540,179,2011-09-05 12:00:00,2011-09-05 12:00:00,2011-09-05 16:00:00,2011-09-05 15:00:00,0,-1,1,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239775,195540,179,2011-09-05 12:00:00,2011-09-05 15:51:00,2011-09-05 16:00:00,2011-09-05 19:30:00,4,4,1,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239382,197990,242,2011-09-02 11:00:00,2011-09-05 11:00:00,2011-09-05 08:00:00,2011-09-05 16:11:00,72,8,3,Monday,Mario Dorlly,BSI Steel Limited
239777,F10591,E01,2011-09-05 16:00:00,2011-09-05 19:40:00,2011-09-06 08:00:00,2011-09-06 13:00:00,4,5,5,Monday,Cameron Singh,Engen
239779,F11873,E03,2011-09-05 16:00:00,2011-09-05 18:00:00,2011-09-06 12:00:00,2011-09-07 07:50:00,2,20,5,Monday,Cameron Singh,Engen
239780,195544,181,2011-09-05 13:00:00,2011-09-05 12:33:00,2011-09-05 16:00:00,2011-09-05 16:06:00,0,0,2,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239780,195544,181,2011-09-05 13:00:00,2011-09-05 16:30:00,2011-09-05 16:00:00,2011-09-05 19:00:00,4,3,2,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239675,192963,111,2011-09-05 12:00:00,2011-09-05 11:53:00,2011-09-06 09:00:00,2011-09-06 07:43:00,0,-1,2,Monday,Shaun du Preez,AfriSam
239685,194887,18,2011-09-05 14:00:00,2011-09-05 12:00:00,2011-09-07 07:00:00,2011-09-06 10:30:00,-2,-19,5,Monday,Shaun du Preez,LA Logistix
239674,195892,27,2011-09-05 12:00:00,2011-09-05 11:44:00,2011-09-06 10:00:00,2011-09-06 13:00:00,0,3,2,Monday,Shaun du Preez,AfriSam
239715,197491,79,2011-09-05 13:00:00,2011-09-05 13:00:00,2011-09-06 10:00:00,2011-09-07 08:05:00,0,22,2,Monday,Shaun du Preez,Tastic Rice
239692,175473,65,2011-09-05 16:00:00,2011-09-05 16:17:00,2011-09-06 16:00:00,2011-09-06 19:26:00,0,3,7,Monday,Mario Dorlly,Omnia Fertiliser
239783,194904,98,2011-09-05 15:00:00,2011-09-05 14:00:00,2011-09-06 13:00:00,2011-09-06 10:20:00,-1,-1,2,Monday,Devon Bezuidenhout,Premier Trunking - Isando
239323,196994,93,2011-09-05 13:00:00,2011-09-05 13:15:00,2011-09-12 09:00:00,(none),0,-91,92,Monday,Jaap Saayman,Nutec SA PTY LTD
239679,192853,169,2011-09-05 19:00:00,2011-09-06 12:30:00,2011-09-06 15:00:00,2011-09-07 14:20:00,18,23,10,Monday,Mario Dorlly,Barloworld Logistics (Cement)
239788,195491,56,2011-09-05 15:00:00,2011-09-05 13:18:00,2011-09-06 10:00:00,2011-09-06 10:55:00,0,1,2,Monday,Mario Dorlly,Pannar Seeds
239796,F11886,E51,2011-09-05 15:00:00,2011-09-05 13:10:00,2011-09-06 12:00:00,2011-09-06 13:00:00,0,1,3,Monday,Cameron Singh,Engen
239213,194841,227,2011-09-05 13:00:00,2011-09-05 12:15:00,2011-09-07 13:00:00,2011-09-07 07:11:00,1,-4,99,Monday,Devon Bezuidenhout,Farmsecure Markets
239790,197251,114,2011-09-05 13:00:00,2011-09-05 13:35:00,2011-09-06 08:00:00,2011-09-06 10:40:00,1,3,0,Monday,Devon Bezuidenhout,Pannar Seeds
239784,194012,217,2011-09-05 13:00:00,2011-09-05 15:25:00,2011-09-06 08:00:00,2011-09-06 11:10:00,2,3,0,Monday,Devon Bezuidenhout,Pannar Seeds
239332,195348,146,2011-09-06 07:00:00,2011-09-06 07:35:00,2011-09-13 08:00:00,(none),1,-114,111,Monday,Jaap Saayman,SABMILLER AFRICA & ASIA
239797,195546,189,2011-09-05 13:30:00,2011-09-05 13:46:00,2011-09-05 16:00:00,2011-09-05 16:00:00,0,0,0,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239797,195546,189,2011-09-05 13:30:00,2011-09-05 17:00:00,2011-09-05 16:00:00,2011-09-05 18:11:00,4,2,0,Monday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239747,189425,DM3,2011-09-05 15:00:00,2011-09-05 12:36:00,2011-09-06 15:00:00,2011-09-07 07:20:00,-2,16,5,Monday,Mario Dorlly,Paramount Mills
239798,195458,190,2011-09-05 14:00:00,2011-09-05 13:46:00,2011-09-06 07:00:00,2011-09-06 17:32:00,0,11,1,Monday,Kershan Balakistan,Premier Trunking - Isando
239792,192805,196,2011-09-05 14:00:00,2011-09-05 14:50:00,2011-09-06 12:00:00,2011-09-06 08:00:00,1,-4,1,Monday,Jacques Maartens,Kern Logistics CC
239799,197301,262,2011-09-05 17:00:00,2011-09-05 16:09:00,2011-09-06 12:00:00,2011-09-06 13:40:00,1,2,3,Monday,Jacques Maartens,Premier Trunking - Isando
239800,194140,20,2011-09-05 16:00:00,2011-09-06 06:30:00,2011-09-06 13:00:00,2011-09-07 09:00:00,15,20,2,Monday,Mario Dorlly,Premier Trunking - Isando
239712,196364,171,2011-09-05 14:00:00,2011-09-05 13:00:00,2011-09-06 13:00:00,2011-09-07 10:31:00,-1,22,3,Monday,Mario Dorlly,Tastic Rice
239343,195324,216,2011-09-05 15:00:00,2011-09-05 14:00:00,2011-09-06 10:00:00,2011-09-06 08:00:00,-1,-2,93,Monday,Mario Dorlly,Monteagle Africa Limited
239691,197999,13,2011-09-05 17:00:00,2011-09-05 15:31:00,2011-09-06 16:00:00,2011-09-06 19:10:00,-1,3,8,Monday,Shaun du Preez,Omnia Fertiliser
239723,195982,29,2011-09-05 17:00:00,2011-09-05 14:49:00,2011-09-06 17:00:00,2011-09-06 21:06:00,-2,4,6,Monday,Shaun du Preez,Paramount Mills
239493,194030,80,2011-09-05 16:00:00,2011-09-05 16:15:00,2011-09-06 10:00:00,2011-09-06 11:30:00,0,2,76,Monday,Shaun du Preez,Neat Stone
239785,196789,102,2011-09-05 15:00:00,2011-09-05 17:00:00,2011-09-06 08:00:00,2011-09-06 13:38:00,2,6,2,Monday,Shaun du Preez,Pannar Seeds
239319,191597,256,2011-09-07 00:00:00,2011-09-06 09:55:00,2011-09-14 00:00:00,(none),-14,-130,127,Monday,Jaap Saayman,Forwarding African Transport Services (F.A.T.S.)
239714,192811,174,2011-09-05 12:00:00,2011-09-05 10:30:00,2011-09-06 10:00:00,2011-09-06 11:40:00,0,2,1,Monday,Shaun du Preez,Tastic Rice
239515,187063,67,2011-09-02 18:00:00,2011-09-05 15:05:00,2011-09-05 08:00:00,2011-09-05 18:00:00,69,10,1,Monday,Shaun du Preez,Kern Logistics CC
239354,196916,234,2011-09-05 15:00:00,2011-09-05 15:45:00,2011-09-06 08:00:00,2011-09-06 09:20:00,1,1,94,Monday,Shaun du Preez,Lime Distributors (Natal) CC
239752,195821,214,2011-09-05 17:00:00,2011-09-05 19:27:00,2011-09-06 15:00:00,2011-09-07 07:00:00,2,16,5,Monday,Shaun du Preez,Mylaw Chemicals
239807,197480,3,2011-09-05 13:00:00,2011-09-05 12:50:00,2011-09-06 08:00:00,2011-09-06 09:25:00,0,1,1,Monday,Andre Honsh-Raj,Akulu Marchon NON HAZ
239803,184449,DM1,2011-09-05 17:00:00,2011-09-05 16:22:00,2011-09-07 12:00:00,2011-09-07 12:00:00,1,0,3,Monday,Shaun du Preez,Duram
239809,B20216,10,2011-09-05 18:00:00,2011-09-05 12:00:00,2011-09-06 08:00:00,2011-09-05 22:30:00,-6,-8,2,Monday,Andre Honsh-Raj,Buckman New
239813,B20797,E54,2011-09-05 18:00:00,2011-09-05 15:00:00,2011-09-06 10:00:00,2011-09-06 09:40:00,-3,0,2,Monday,Andre Honsh-Raj,Buckman New
239699,194163,89,2011-09-05 18:00:00,2011-09-05 20:26:00,2011-09-07 08:00:00,2011-09-07 15:10:00,2,7,7,Monday,Mario Dorlly,Transit Freight Co-ordinators
239700,192451,26,2011-09-05 18:00:00,2011-09-05 21:00:00,2011-09-07 08:00:00,2011-09-07 15:00:00,3,7,7,Monday,Mario Dorlly,Transit Freight Co-ordinators
239329,197825,224,2011-09-05 15:00:00,2011-09-05 16:25:00,2011-09-07 08:00:00,2011-09-06 10:00:00,1,-22,95,Monday,Devon Bezuidenhout,Sasko
239818,194097,226,2011-09-05 17:00:00,2011-09-05 16:08:00,2011-09-06 08:00:00,2011-09-06 08:31:00,1,1,2,Monday,Shaun du Preez,Premier Trunking - Isando
239819,196924,22,2011-09-05 15:00:00,2011-09-05 18:30:00,2011-09-06 08:00:00,2011-09-06 15:00:00,4,7,0,Monday,Devon Bezuidenhout,Premier Trunking - Isando
239421,197985,66,2011-09-05 17:00:00,2011-09-05 15:46:00,2011-09-06 12:00:00,2011-09-06 19:00:00,-1,7,78,Monday,Shaun du Preez,Canter Transport
239162,196503,221,2011-09-05 16:00:00,2011-09-05 17:00:00,2011-09-06 14:00:00,2011-09-07 06:55:00,1,17,119,Monday,Mario Dorlly,E & C Charcoal (PTY)LTD
239770,195253,211,2011-09-06 08:00:00,2011-09-06 05:55:00,2011-09-07 15:00:00,2011-09-07 11:31:00,-2,-3,20,Monday,Mario Dorlly,Pannar Seeds
239768,196479,170,2011-09-05 14:00:00,2011-09-05 13:47:00,2011-09-07 08:00:00,2011-09-07 07:20:00,0,1,2,Monday,Mario Dorlly,Bulk Brick Supplies
239821,187884,75,2011-09-05 17:00:00,2011-09-05 16:30:00,2011-09-12 07:00:00,(none),1,-89,2,Monday,Jaap Saayman,BSI Steel Limited Exp
239707,194226,264,2011-09-06 08:00:00,2011-09-06 06:55:00,2011-09-08 08:00:00,(none),-1,4,21,Monday,Mario Dorlly,Monteagle Africa Limited
239781,197843,239,2011-09-06 08:00:00,2011-09-05 20:00:00,2011-09-07 08:00:00,2011-09-06 15:20:00,-12,-15,19,Monday,Devon Bezuidenhout,Sasko
239824,180301,90,2011-09-06 11:00:00,2011-09-06 19:56:00,2011-09-13 12:00:00,(none),9,-118,18,Monday,Jaap Saayman,BSI Steel Limited Exp
239825,192816,69,2011-09-05 14:00:00,2011-09-05 13:00:00,2011-09-06 10:00:00,2011-09-06 10:00:00,-1,0,1,Monday,Shaun du Preez,Premier Trunking - Isando
239802,196817,243,2011-09-05 20:00:00,2011-09-06 05:30:00,2011-09-07 08:00:00,(none),10,28,6,Monday,Devon Bezuidenhout,Masterbatch SA (Pty) Ltd
239789,191956,81,2011-09-05 16:00:00,2011-09-05 16:00:00,2011-09-06 13:00:00,2011-09-05 20:34:00,0,-16,3,Monday,Shaun du Preez,Premier Trunking - Isando
239727,192903,218,2011-09-05 16:00:00,2011-09-05 16:00:00,2011-09-06 07:00:00,2011-09-06 06:44:00,0,0,5,Monday,Shaun du Preez,Premier Trunking - Isando
239827,197053,85,2011-09-06 11:00:00,2011-09-06 12:30:00,2011-09-13 10:00:00,(none),2,-116,18,Monday,Jaap Saayman,Access Freight International - Overborder
239561,197281,263,2011-09-05 20:00:00,2011-09-05 19:26:00,2011-09-07 10:00:00,2011-09-07 09:20:00,1,1,58,Monday,Mario Dorlly,Borbet SA (Pty) Ltd
239828,194926,121,2011-09-06 10:00:00,2011-09-06 12:30:00,2011-09-13 11:00:00,(none),3,-117,17,Monday,Jaap Saayman,Access Freight International - Overborder
239829,194064,109,2011-09-05 18:00:00,2011-09-05 18:40:00,2011-09-06 13:00:00,2011-09-06 17:28:00,1,4,1,Monday,Mario Dorlly,Premier Trunking - Isando
239726,194854,191,2011-09-05 23:00:00,2011-09-05 23:05:00,2011-09-06 09:00:00,2011-09-06 06:00:00,0,-3,12,Monday,Jacques Maartens,Premier Trunking - Isando
239832,195288,123,2011-09-05 23:00:00,2011-09-06 01:51:00,2011-09-06 09:00:00,2011-09-06 09:20:00,3,0,6,Monday,Jacques Maartens,Premier Trunking - Isando
